id,category,brand,description,price,title
7823927,Computers_and_Accessories,Gigaram,287494-B21 ACU 128MB 184p PC2100 CL2.5 4c 16x16 DDR266 1Rx16 2.5V UDIMM,"4.98, USD",287494-B21 ACU 128MB 184p PC2100 CL2.5 4c 16x16 DDR266 1Rx16 2.5V UDIMM
1876606,Computers_and_Accessories,Corsair@en,"DDR4, 3600MHz, CL18, 1.35v, XMP 2.0, Lifetime Warranty@en",,Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-28800 3600MHz Dual Channel Kit @en 2x8GB | CMK16GX4M2B3600C18 Novatech@en
5233307,Computers_and_Accessories,Gigabyte@en,"Skylake 6th Gen, DDR4, 1x PCIE x16, 2x PCI-E X1, 4x SATA 6Gb/s, Gigabit LAN, 7.1 HD Audio, 4x USB3.0, 8x USB2.0@en",,Gigabyte H110M-S2H Intel H110 (Socket 1151) DDR4 Micro ATX Motherboard@en ▷ Gigabyte M… | OcUK@en
5644737,Computers_and_Accessories,,"ASUS PRIME H270-PRO, Intel H270, S 1151, DDR4, SATA3, M.2 (PCIe/SATA), 2-Way CrossFire, GbE, USB 3.1 A, USB C 3amp, ATX @en",,ASUS Prime H270 PRO Kaby Lake CrossFire ATX Motherboard@en Motherboard LN77224 - PRIME H270-PRO | SCAN UK@en
17278425,Computers_and_Accessories,HP Enterprise,Description:HP 256MB DDR SDRAM Memory ModulePart Number(s) Hewlett-Packard Part# 175924-001,"CAD, $116.94 CAD",Null 175924-001 HP 256MB DDR SDRAM Memory
16502949,Computers_and_Accessories,HP Enterprise,Description: BL20PG2 Xeon 2.8GHz (2P) Blade CTR Manufacturer Part# 359557-B21,"USD, $1,283.25",359557-B21 BL20P G2 Xeon 2.8GHz (2P) Null
1939082,Computers_and_Accessories,,,,Kingston 8GB PC3-10600 240-pin DDR3 SDRAM DIMM Kit@en Kit (KVR13N9S8HK2/8)@en
11141845,Computers_and_Accessories,,Procesador: Nvidia Geforce GTX1070; Memory BUS: 256 Bit; Velocidad GPU: 1.683 MHz; Memoria vídeo: 8.192 MB; Velocidad de la memoria: 8.008 MHz; Tipo de memoria vídeo: GDDR5,,GRAFICA TURBO-GTX1070-8G TURBO-GTX1070-8G | Tradineur.com
12104623,Computers_and_Accessories,,"Do you need to accelerate the performance of your data-intensive application workloads? HPE Server Read Intensive (RI) Solid State Drives (SSDs) deliver high performance and endurance while reducing power consumption for customers with applications requiring high random read and write IOPs performance. HPE RI SSDs offer the highest performance for read intensive applications and typically have an endurance of <1 drive writes per day. All HPE SSDs are backed by over 2.4 million hours of the industry's most rigorous testing and qualification program ensuring reliable, high performing drives. HPE integrated firmware protects data from malicious attacks that could change or destroy it. The self-describing icons on the HPE SMART Carrier takes the guess work out of a drive's status and a do not remove button prevents data loss from human error. You can monitor the lifespan of your SSD with HPE SmartSSD Wear Gauge compatibility in management tools.","$, 369.99",HPE Read Intensive-2 - solid state drive 240 GB SATA 6Gb/s HPE 6Gb/s 804587-B21 Solid State Drives (SSDs) CDW.com
10168034,Computers_and_Accessories,,"Beautiful 7 IPS display (171 ppi / 1024 x 600) and fast 1.3 GHz quad-core processor. Rear and front-facing cameras. All-new Amazon Underground, a one-of-a-kind app store experience where over $10,000 in apps, games and even in-app items are actually free - including extra lives, unlocked levels, unlimited add-on packs and more Enjoy more than 38 million movies, TV shows, songs, books, apps and games 8 GB of internal storage. Free unlimited cloud storage for all Amazon content and photos taken with Fire devices. Add a microSD card for up to 128 GB of additional storage. Updated user interface - Fire OS 5 designed for quick access to your apps and content plus personalized recommendations that make it easy to discover new favorites Up to 7 hours of reading, surfing the web, watching videos, and listening to music Stay connected with fast web browsing, email, and calendar support @en",,"Fire, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black (B00TSUGXKE | SV98LN 848719062854)@en Display Offers Budkoo!@en Best Deals Fire Wi-Fi"
3167651,Computers_and_Accessories,Corsair,"Stunning LED lighting and superior overclocking, all-in-one.Whether you're upgrading a system, building an ultra fast gaming rig, or attempting to break overclocking world records, CORSAIR memory will exceed your expectations. Welcome VENGEANCE LED to the family.Corsair VENGEANCE LED Series DDR4 memory modules are designed to provide a unique look with vibrant LEDs and a precision engineered light bar, created specifically to pair with the design themes of most motherboards and PC gaming components. With VENGEANCE LED memory, even simple system builds can look like one-of-a-kind.Each module is built using a ten-layer high performance PCB for better signaling, and carefully screened ICs for superior overclocking and reliability on latest Intel® X99 and 100 series motherboards. Preconfigured XMP 2.0 profiles allow for automatic, reliable overclocking.Vibrant LED lightingUnique color options and custom LED lighting to complement the style of your systemBuilt-in heat spreadersEnsures proper cooling and improves thermal conductivityLimited life time warrantyReliability and peace of mindTen-layer high performance PCB and carefully screened RAMSuperior overclocking potentialMaximum bandwidth and tight response timeOptimized on the latest Intel® X99 and 100 series motherboardsSupports XMP 2.0Automatically selects the maximum reliable overclocking settings for the best possible performance and stability",,Corsair Vengeance LED 32GB (4x 8GB) 3000MHz DDR4 4X8GB Quad Channel DIMM - CMU32GX4M4C3000C15 | CCL Computers
17145038,Computers_and_Accessories,Dell,Description:2 x 73GB Ultra320 3.5-inch SCSI Hot-Plug 15K Dell Hard Drive in Dell 9D988 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Manufacturer Part# FD458,,"FD458 Dell 73-GB U320 SCSI HP 15K w/9D988, Null Price FD458-2Pack w/9D988 2 Pack Wholesale FD458"
631121,Computers_and_Accessories,Asus@en,"Intel H81 Chipset, x2 DDR3, x1 PCI-E x16, x2 PCI-E x1, x3 PCI, x2 SATA 3GB/s, x2 SATA 6GB/s, x1 Gigabit LAN, x2 USB 3.0, x8 USB 2.0, Realtek 7.1 Audio@en",,Asus H81-PLUS Intel H81 (Socket 1150) DDR3 ATX Motherboard@en ▷ Asus Motherboard | OcUK@en
8419825,Computers_and_Accessories,Samsung@vi,,,Samsung SSD 840 EVO 1 To@vi | Net-Développements.com - vi@vi
4175743,Computers_and_Accessories,,"With TurboWrite technology, this Samsung 850 EVO MZ-75E500B 500GB internal SATA hard drive allows you to quickly update files. The 32-layer 3D VNAND flash memory ensures reliable performance, and AES 256-bit encryption keeps your data private.@en-US",,Samsung - 850 EVO 500GB Internal Serial ATA Solid State Drive for Laptops@en-US
5514120,Computers_and_Accessories,AMD@en,"Ryzen Threadripper 1950X (16C/32T, 4.0GHz, 40MB cache, 180W, sTR4, 14nm)@en",,AMD Ryzen Threadripper 1950X 16-Core Processor @en | YD195XA8AEWOF Novatech@en
10987712,Computers_and_Accessories,,,,HP NC430T PCI-X Quad-port Gigabit server adapter - Prijzen @NL Tweakers@NL
9622271,Computers_and_Accessories,Gigabyte@en,"GV-RX550D5-2GD, Boost: 1195MHz, Memory: 2048MB 7000MHz GDDR5, Stream Processors: 512, DirectX 12 Support, 3 Years Warranty@en",,Gigabyte Radeon RX 550 D5 2048MB GDDR5 PCI-Express Graphics Card@en ▷ Gigabyte … | OcUK@en
16708709,Computers_and_Accessories,,,Null@en,NETGEAR ReadyNAS 212 Diskless Network Attached Storage@en NETGEAR Storage : RN21200 @en
9091459,Computers_and_Accessories,,,,"AMD Processor, Opteron 16C 6380 2.5GHz 16MB 115W@en 115W (OS6380WKTGGHKWOF)@en Processor"
17452153,Computers_and_Accessories,HP Enterprise,Description:72GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 512545-B21 Spare Part# 512743-001 Assembly Part# 512544-001 Model# DH0072FAQRD,,"512743-001 HP 72-GB 6G 15K 2.5 DP SAS HDD, Null New 512743-001 HDD Wholesale Price 512743-001"
16783557,Computers_and_Accessories,Samsung@en,If you're looking for a fast SSD that offers top capacity at low cost look no further than the Samsung 840 Evo.@en,,Samsung 840 Evo (250GB)@en Evo@en
4170451,Computers_and_Accessories,,"Socket: AM3+; Form factor: ATX ; FSB standard: 1.866 MHz; Alimentación: 24-pin ATX, 1 x 4-pin ATX V; Raid: 0/1/5/11; Conector Vídeo: No presente; Número Ranuras: 4",,PLACA BASE ATX M5A97 LE R2.0 R2.0 | Tradineur.com
101145,Computers_and_Accessories,,,,Speck iGuy iPad mini 4 Case@en Case (73423B104)@en
14821981,Computers_and_Accessories,HP Enterprise,Description:HP Proliant 725 Watt Redundant Hot-Plug Power SupplyFor the ML350 G4pPart Number(s)Option Part# 384168-001Spare Part# 390394-001,,"390394-001 HP Proliant ML350 G4p PS, Null New 390394-001 PS Wholesale Price 390394-001"
3438458,Computers_and_Accessories,,"ASUS Xonar Essence STX II 7.1 PCI Express 1.0 High Performance Sound Card, with Daughter Board, Retail Packaged @en",,ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel@en Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK@en
7946498,Computers_and_Accessories,,Capacidad: 32 GB; Función de protección de los datos: Sí; Interfaz: USB 3.1; Velocidad Lectura: 110 MB/s; Velocidad Escritura: 15 MB/s; Color primario: Rojo,,32GB USB 3.0 (METAL/RED) (METAL/RED) | Tradineur.com
16042491,Computers_and_Accessories,Intel@en,"Dual Core Technology, 3.60GHz clock speed, 22nm Process, 3MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4400 Graphics, 3 Year Warranty@en",,**B Grade** Intel Core i3-4160 3.60GHz (Haswell) Socket LGA1150 Processor - Retail@en ▷ **B LGA1… | OcUK@en
15477643,Computers_and_Accessories,HP Enterprise,Description:400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 459508-B21 Spare 456896-001 Assembly 455543-001 Model# DD400B8541,"USD, $95.95",456896-001 HP 400-GB 10K 3.5 DP SAS HDD Null
1250724,Computers_and_Accessories,ASUS,"PRIMEASUS Prime is the next evolution of the ASUS motherboard, born of a pedigree that stretches back to 1989. Our team of world-class engineers are passionate about empowering everyone to enjoy the benefits of customization and tuning, and the driving force behind the development of Prime is to make advanced enthusiast controls easily accessible — maximizing performance, stability and compatibility for the very best DIY PC experiences. Simply stated: it's time for Prime.Reliable Stability and CompatibilityBuilt to LastASUS is the world's foremost motherboard manufacturer, renowned for our unique Design Thinking approach. Our exhaustive testing exceeds industry standards, supported by high-quality components for exceptional real-world protection. Our motherboards are proven to be compatible with more than 1,000 components and devices, and each new model undergoes a minimum of 8,000 hours of strict validation. ASUS gives you the peace of mind of knowing that your motherboard is fit for all environments and applications. By choosing ASUS, you also gain the freedom to select outstanding component options, for trouble-free DIY experiences.5X Protection IIIPrime 200 motherboards are engineered with industry-leading 5X Protection III, employing the finest components, excellent circuit design, and exacting standards to guarantee the quality and long-term durability of your motherboard. That means exceptional protection and stability for your build — thanks to decades of engineering experience from the world's leading motherboard brand.SafeSlot CoreFortified PCIe with solid solderingSafeSlot Core is the ASUS-exclusive PCIe slot. Featuring a fortified design that's anchored to the motherboard by a special hook, Safeslot Core provides 1.6x stronger retention and 1.3x greater shearing resistance than standard expansion slots.LANGuardPumped-up throughput. 2.5x higher surge tolerance.ASUS LANGuard is hardware-level networking protection that employs signal-coupling technology and premium anti-EMI surface-mounted capacitors to ensure a more reliable connection and better throughput, plus electrostatically guarded and surge-protected components for greater tolerance to static electricity and improved protection against surges.Overvoltage ProtectionWorld-class circuit-protecting power designAn exclusive circuit design with built-in voltage regulators to protect your chipset, connectivity ports, and audio codecs from damage caused by unexpected high-level voltages from unstable or inferior power supplies.DIGI+ VRMPrecision control for stable powerASUS-exclusive DIGI+ VRM intelligently delivers power to the processor based on real-time demands, reducing energy waste and improving system stability.DRAM Overcurrent ProtectionShort-circuit damage preventionOnboard resettable fuses prevent overcurrent and short-circuit damage. This extends beyond I/O ports to DRAM to safeguard the lifespan of your system and connected devices.Stainless-Steel Back I/O3x corrosion-resistance for greater durabilityCorrosion-resistant stainless-steel back I/O panels bonded with chromium oxide have a lifespan that's three times longer than ordinary panels.ESD GuardsElectrostatic discharge protectionASUS ESD Guards prevent damage from electrostatic discharge, up to +/- 10kV for air discharge and +/- 6kV for contact discharge, arranged in an active-protective-circuit design that prolongs the life of components.Proven CompatibilityTested to be compatible with 1,000+ CPUs, DDR4 memory modules, graphics cards and moreHaving the freedom to pick and choose the parts that go into your machine is at the heart of PC DIY. Our extensive certification program focuses on providing the very best compatibility with the widest range of components and devices, giving you the freedom to build and upgrade without frustration. Compatible today and compatible far into the future – that's the ASUS way.Extensive List of Supported DevicesView supported devices and Qualified Vendor List for compatible memoryThe superior compatibility of Prime 200 series is evidenced by our extensive list of supported devices — which includes thousands of compatible components — and our Qualified Vendor List that identifies memory compatibility. That means more choices for worry-free PC-building experiences.Great Compatibility with ASUS ProductsASUS offers a suite of proprietary components — graphics cards, sound cards, optical drives — that perfectly complement the Prime 200 series, so you can complete your custom motherboard build with confidence!Top-to-bottom ReliabilityASUS motherboards have superb endurance. We verify this by subjecting every board to more than 8,000 hours of stringent tests. A barrage of burn-in, environmental, compatibility, software and safety tests confirm that our motherboards are exceptionally robust. It also shows that ASUS reliability surpasses industry standards, ensuring that every component is designed to function flawlessly in any environment.Superb PerformanceDDR4 Overclocking Strength in NumbersThird-generation ASUS T-Topology allows memory frequencies that are higher than ever - to 3866MHz and beyond. Refined manufacturing ensures ultra-consistent quality and minimal crosstalk between custom trace paths, so you'll enjoy the thrill of overclocking DDR4 with time-aligned signaling for superior stability and compatibility.Native M.2/NVMe PCIe RAID Support for Lightning Fast Storage SpeedNot satisfied with single-storage device read/write speeds? Then join the fast lane and build a RAID 0 array using two PCIe storage drives to enjoy data transfers at lightning speedsOptimized CoolingAdvanced Fan and Liquid Controls for Ultimate Cooling and QuietnessASUS Prime Z270 motherboards feature best-ever cooling capability, controllable from Fan Xpert 4 Core and from the UEFI.Multiple temperature sources - Each header can monitor and react to dedicated thermal sensors.All-in-one water-cooling set - Full control of PWM or DC water pumps, perfect for both custom and self-contained cooling setups.4-pin PWM/DC fan - Every onboard header supports auto-detection of PWM or DC fans.Smart protection - A dedicated integrated circuit that protects each fan header from both over-temperature and over-current.Game in Your WayBrighten Up Your BuildLED-illuminated control for trace pathsBuilt-in LED lighting options illuminate your build in a variety of eye-catching styles.Gaming AudioCombined onboard features deliver elevated audio Intelligent design and premium hardware create audio quality unlike anything you've ever experienced!All-round Energy SavingEnergy Efficient DesignEPUWith the Energy Processing Unit you'll enjoy system-wide power savings — with CPU-wattage reductions of up to 12W*! The EPU automatically optimizes power consumption and maximizes savings with Away mode: A setting that creates an extreme energy-saving scenario by shutting down unused I/O controllers and reducing power to the graphics cards while you're away. *Intel LGA1151 i5-7400T, 35W | PRIME Z270-A | DRAM: Samsung 2133MHz 8GB*2 | PSU : Seasonic 400W (SS-400FL, efficiency 90% @ 20% loading) | Fan: VETTE Cooler | HDD : Samsung SSD 840 PRO 256GB| Display Output: HDMI | Windows 10Ultrafast Transfer SpeedsIntel Optane Memory ReadyIntel® Optane™ Memory* is a revolutionary (non-volatile memory) technology supported by Prime 200-series motherboards. Intel Optane Memory modules accelerate attached storage to reduce boot and load times, so everything feels faster and more responsive.*Supports 7th Generation Intel® processors. Requires driver and BIOS update.Speed Up with Onboard M.2 Up to 32Gb/sWith x4 PCI Express 3.0/2.0 bandwidth, M.2 supports up to 32Gb/s data-transfer speeds. It is the perfect choice for an operating system or application drive, making your whole PC or professional apps work as fast as possible.Instant front-panel USB 3.0 ExperienceWe've put USB 3.0 right where you need it - four super-speed ports on the front panel. Experience data-transfer speeds up to 10X faster than USB 2.0 with instant plug-and-play connectivity, so no more back-breaking contortions in the hunt for hard-to-reach rear ports!USB Type-C for convenient connectivityUSB Type-C delivers futureproof device compatibility and high-speed connectivity, enabling data rates of up to 5Gbps. Along with being 33% narrower and nearly 50% slimmer than traditional USB Type-A ports, the USB-C features a fully reversible port design - so connections are made the first time, every time.Easy PC DIYSafe Motherboard MountingComponent-free areas to minimize damage riskFitting your ASUS motherboard is now safer than ever. The comprehensive component-free ‘safe zones' around every case-mounting hole minimizes the risk of damage and short circuits caused by contact — so you'll assemble your PC with total confidence!Q-SlotEffortless PCI Express component removalThe large winged clip is easy to reach and easy to operate. Just press the Q-Slot clip lightly, and the graphics card pops out. Installing or removing even the biggest graphics cards is no sweat!Q-DIMMEasy memory removalEven if you work with a smaller case, just push down on the one-sided clip and push or pull RAM modules in or out — removing memory is that simple!One-Stop ControlsMedia-acclaimed UEFI BIOSThe smoothest, slickest mouse-controlled graphical BIOS has been improved to make it even more appealing. Whether you're a PC novice or a seasoned overclocker, EZ and Advanced modes help you find your way, quickly and easily.AI Suite 3One-stop access to innovative ASUS featuresASUS AI Suite 3 offers a brand-new user experience through a clearer and more attractive interface with support for larger monitors. It consolidates all exclusive ASUS features into one simple-to-use package, allowing you to supervise overclocking, energy consumption, fan speeds, voltages and more. This all-in-one app offers diverse and easy-to-use functionality, with no need to switch back and forth between different utilities.Intel CPU and Chipset FeaturesIntel® Z270 ChipsetIntel® Z270 is a single-chipset design that supports 7th Generation and 6th Generation Intel LGA1151 Core™i7/Core i5/Core i3/Pentium® /Celeron® processors. It provides improved performance by utilizing serial point-to-point links, allowing increased bandwidth and stability. Additionally, the Z270 provides a maximum of 10 USB 3.0 ports, six SATA 6Gb/s ports, and 32Gb/s M.2 and PCIe 3.0 lane speed support, for faster data retrieval. Intel Z270 also supports integrated graphics, so you'll enjoy the very latest in graphics performance.Ready for 7th Generation and 6th Generation Intel LGA1151 Core i7/Core i5/Core i3/Pentium/Celeron processorsThe ASUS Prime 200 series motherboard supports 7th Generation and 6th Generation Intel Core™ i7/Core i5/Core i3/Pentium®/Celeron® processors in the LGA1151 package. Integrated graphics, memory and PCI Express controllers support onboard graphics output with dedicated chipsets, two-channel (4-DIMM) DDR4 memory and 16 PCI Express 3.0/2.0 lanes for great performance.",,ASUS PRIME Z270M-PLUS Intel Socket 1151 - mATX Motherboard for 1151 CPUs 90MB0S50-M0EAY0 | CCL Computers
15995238,Computers_and_Accessories,,"Get real interactive expression with NVIDIA Quadro - the world's most powerful workstation graphics. Tackle your most demanding visualization workloads with ease using the advanced NVIDIA Maxwell GPU architecture and the flexibility of a single-slot form factor. 8 GB of ultra-fast memory enables the creation and rendering of large, complex models and the computation of massive datasets. A new display engine drives up to four 4K resolutions displays natively (4096 x 2160 at 60 Hz with 30-bit color). Pair up two or more outputs to drive displays greater than 4K, and take advantage of NVIDIA Quadro Sync support to frame-lock multiple displays together or use external I/O boards and NVIDIA's GPUDirect for Video to integrate the Quadro M4000 into broadcast, video or film production workflows.Designed and built specifically for professional workstations, NVIDIA Quadro GPUs power more than 200 professional applications across a broad range of industries including manufacturing, media and entertainment, sciences, and energy. Professionals trust them to realize their most ambitious visions - whether its product design, visualization and simulation, or spectacular visual storytelling - and get results to market faster.","$, 837.99",NVIDIA Quadro M4000 - graphics card 8 GB NVIDIA GB VCQM4000-PB Video Cards CDW.com
14260179,Computers_and_Accessories,HP Enterprise,Description: Smart Array 3200 2CH PCIUltra2 SCSI Controller 64MBPart Number(s) Option Part# 295643-B21,,"295643-B21 HP Smart Array 3200, Null Price 295643-B21 3200 Wholesale 295643-B21"
8734298,Computers_and_Accessories,ASUSTEK@fr,,,ASUS PRIME B250M-PLUS microATX LGA1151 Intel B250 DDR4 SATA 3@fr
10129770,Computers_and_Accessories,,"Cooler Master MasterCase Pro 3 micro-ATX Tower Case, FreeForm Modular System, Handle, 2x140mm Fans, 2xUSB3.0, Dark Grey @en",,MasterCase Pro 3 micro-ATX/ITX Modular Case from Cooler Master@en Master LN75182 - MCY-C3P1-KWNN | SCAN UK@en
15629492,Computers_and_Accessories,,• Protege tanto la parte trasera como la pantalla de tu iPad Air 2. • No pesa ni abulta nada. • Suave forro de microfibra que mantiene la pantalla siempre impecable. @es,,Smart Case APPLE para iPad Air 2 Azul @es iPad Alkomprar.com@es
11268107,Computers_and_Accessories,,,,Kingston HyperX Fury HX424C15FWK2/32 - Vraag & Aanbod @NL Tweakers@NL
16058658,Computers_and_Accessories,,,,Gigabyte Radeon RX VEGA 56 8G - Prijzen @NL Tweakers@NL
813115,Computers_and_Accessories,,"5 V 19 V 18000 mAh 143 mm 66,2 mm @es",,HP Power Bank para ordenadores portátiles@es Pro x2 612 G2 2 en 1 Core M3-7Y30 8GB 128GB SSD Tactil 12 FHD W1... @es
14832469,Computers_and_Accessories,HP Enterprise,Description:Genuine HPE 2GB (2x1GB) Registered 266MHzDDR PC2100 ECC SDRAM Memory KitPart Number(s) Option Part# 300680-B21 (2 modules per Kit) Spare Part# 300701-001 (2 modules per Kit) Assembly Part# 261585-041 (2 modules per Kit),,"300680-B21 HP 2GB (2x1GB) 266MHz SDRAM Kit, Null New 300680-B21 Kit Wholesale Price 300680-B21"
8896723,Computers_and_Accessories,,"271837-004 - HP 72.8Gb Ultra320 SCSI Universal 10K Upgrade your HP Storage System with this hard drive to maximize your servers performance and capacity. Econram Systems carries a full line of current HP Hardware as well as discontinued EOL hardware. Please call us at toll free 877-500-3266 and speak with a HP Sales Rep regarding the 271837-004 or REQUEST A QUOTE. This HP 271837-004 hard disk drive is a simple and easy upgrade to your existing HP Server. Our industry leading 12 month warranty and support also guarantees the life cycle at a lower cost. We are a trusted HP Reseller of the Highest Quality Computer Hardware, like the 271837-004 , to the U.S. Government, Military, Universities & Fortune 500 Enterprises.",,271837-004 - HP 72.8Gb Ultra320 SCSI Universal 10K
17308735,Computers_and_Accessories,Mobi Lock,"Simple à utiliser, petit convertisseur rend Mini DisplayPort rétrocompatible avec votre écran ou projecteur DVI existantAucun logiciel ou pilote installation requise fournir une solution plug and play simple,Prend en charge : 1920 x 1200 - 1080p FULL HD - Couleur forte - xvColour - 225MHz / 2.25Gbps par canal (le canal 6.75Gbps ) la bandwidthAlimenté par la source Mini DisplayPort - Environ 15 cm de long - Mobi Lock® Garantie à vie",,"Mobi Lock ® Mini DisplayPort a DVI cable adaptateur pour Apple Unibody MacBook Pro / Air iMac DisplayPort, avec support audio, video et nouveau acces Thunderbolt Blanc - par Mobi Lock®"
16585413,Computers_and_Accessories,HP Enterprise,Description:36.4GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s): BF036863B5,,"BF036863B5 HP 36.4-GB U320 SCSI 15K, Null Price BF036863B5 15K Wholesale BF036863B5"
15085604,Computers_and_Accessories,,,,Intel Core i5-4670 3.4Ghz Box@es Box |PcComponentes @es
17209250,Computers_and_Accessories,,,,Kingston DataTraveler 100 G3 32GB USB3.0@es
5857650,Computers_and_Accessories,AMD@en,"Ryzen 5 1600X (6C/12T, 3,6/4,0GHz, 3MB L2, 16MB L3 cache, 95W, AM4, 14nm)@en",,AMD Ryzen 5 1600X Six-Core Processor without cooler @en | YD160XBCAEWOF Novatech@en
7825644,Computers_and_Accessories,Asus@en,"Socket 2011-3, Intel X99 Chipset, 3x PCI-E 3.0 x16, 1xPCI-E x4, 1x PCI-E x1, 10x SATA 6Gb/s, SATA Express, 8xUSB 3.0, 8xUSB 2.0, 2xUSB 3.1, 2x Gb LAN, WIFI, 7.1 HD Audio, 3 Way Crossfire & SLI Support@en",,Asus TUF X99 Sabertooth Intel (Socket 2011) DDR4 ATX Motherboard@en ▷ Asus Mot… | OcUK@en
17440137,Computers_and_Accessories,,"<p>McAfee LiveSafe gives you complete protection, keeping your identity and data safe from theft and misuse, everywhere you go. It’s one service that secures every device you own, including PC, Mac, smart phone and tablet, at no extra cost. <br /> <br />McAfee LiveSafe gives your HP PC a deeper level of protection by taking advantage of Intel based technology. It includes a wide range of easy to use security features including McAfee SafeKey password manager which enables you to easily and securely manage all your passwords and secure online storage with McAfee Personal Locker which allows you to securely store your most sensitive documents.<br />McAfee LiveSafe gives you confidence in knowing that all your devices are covered, all of the time.</p> Protect your identity, secure your data ; Complete protection for all your devices ; Unlimited licenses for all your devices ; @en",,"HP McAfee Live Safe Service, E-License, 12 months + 3 for free@en free - HP Store Switzerland@en Service E-License"
2814955,Computers_and_Accessories,,,,Corsair Vengeance 8GB 2x4GB DDR3 1600MHz CL9-9-9-24 Dual Channel Memory Kit CL9 - NCIX
286059,Computers_and_Accessories,,"More speed. More bandwidth. More efficient. Next generation DDR4 memory is here.Overcome one of your greatest server limitations: memory. From networking, cloud computing, and virtualization to HPC, Big Data and more, memory - dependent server applications require increasingly higher densities of memory and higher levels of performance than are attainable on current DDR3 technology. Enter Crucial DDR4 server memory.This product is a 4GB DDR4 server module that operates at speeds up to 2133 MT/s and has a CL15 latency. It is a Registerred DIMM (RDIMM) with Error Correction Code (ECC). It conforms to the industry standard DDR4 RDIMM layout of 288 pins and is compatible with systems that take DDR4 2133MT/s RDIMM memory.","$, 72.81",Crucial - DDR4 4 GB DIMM 288-pin Crucial 288-pin CT4G4RFS8213 Server Memory CDWG.com
